2097
639
315
263
550
351
947
682
288
363
526
450
534
414
370
245
303
447
1073
359
299
293
305
511
275
457
260
407
758
504
389
339
473
492
259
305
414
336
239
358
337
260
311
363
311
275
610
425
296
253
276
302
311
355
396
264
290
321
290
386
470
238
418
321
782
304
321
297
261
287
307
388
411
251
297
422
333
269
311
320
243
465
330
276
544
325
467
407
414
246
356
406
532
328
301
374
345
319
289
593
