2959
667
1338
321
455
292
874
275
301
344
21
264
512
508
363
25
20
491
524
414
279
837
21
32
25
479
54
25
20
324
618
871
28
28
18
371
26
28
582
27
79
30
23
340
43
32
493
402
141
31
1269
366
408
504
23
8952
35
693
32
564
46
58
64
69
48
63
298
40
409
303
278
321
34
298
27
25
268
18
255
457
564
569
17
22
1074
33
501
602
595
345
32
55
463
19
27
371
27
30
36
