910
245
777
910
382
239
313
511
269
635
832
354
843
355
264
422
228
392
239
397
269
235
385
351
259
713
316
313
441
266
270
491
391
387
221
327
265
355
357
255
244
263
250
529
226
355
792
572
325
411
304
792
1465
410
265
225
580
332
710
522
444
261
243
309
273
1426
315
237
299
426
331
283
255
335
359
633
346
474
821
302
565
313
303
370
399
459
250
282
245
1214
233
423
653
258
328
282
306
638
263
448
