2871
436
260
230
293
237
267
252
225
233
258
248
229
230
220
302
222
226
249
241
276
221
327
220
254
230
230
246
225
216
302
233
225
662
216
217
310
255
228
283
320
302
237
351
234
225
755
235
298
258
313
262
243
419
240
278
277
278
436
458
557
329
390
691
566
287
269
410
1199
619
325
315
314
628
478
904
672
935
227
249
262
302
256
220
264
248
229
245
237
214
226
239
349
225
295
221
245
216
