2784
838
609
1364
323
839
238
635
930
656
324
525
262
253
4616
1432
380
1007
326
406
711
508
639
856
576
685
1006
963
1695
1148
820
512
709
720
1224
348
1087
1066
253
512
509
621
300
557
1122
235
227
347
1344
881
294
363
319
462
691
310
316
261
437
1023
879
366
817
496
261
456
636
816
624
395
286
311
706
430
388
623
708
306
301
531
292
300
314
300
227
299
294
794
1044
2259
715
400
281
1372
504
451
267
296
441
